Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend;Revenue
3;163.375;0;0;4;24;0;0.028571429;0;0;Nov;2;2;1;3;Returning_Visitor;TRUE;FALSE
13;2.163.333.333;1;9;59;9.853.151.515;0;0.004545455;1.672.308.336;0;Nov;2;2;4;10;Returning_Visitor;TRUE;TRUE
3;114.125;1;13;64;160.294.026;0.013432836;0.028731343;2.988.386.066;0;Nov;3;2;1;3;Returning_Visitor;TRUE;FALSE
10;1455.35;0;0;66;1.646.612.195;0.007142857;0.029065112;0;0;Nov;2;2;1;2;Returning_Visitor;TRUE;FALSE
13;493.75;0;0;22;1525;0.008;0.018666667;2.500.423.187;0;Dec;3;2;1;1;Returning_Visitor;TRUE;TRUE
0;0;0;0;6;1.144.166.667;0;0.016666667;0;0;Nov;3;2;1;6;New_Visitor;TRUE;FALSE
2;136.5;0;0;8;1261.5;0;0.01;0;0;Dec;8;1;3;2;Returning_Visitor;TRUE;FALSE
4;85;0;0;3;43.5;0;0.05;0;0;Dec;1;1;1;8;New_Visitor;TRUE;FALSE
5;448.5;4;52;81;2.537.807.082;0.013793103;0.028674678;0;0;Nov;3;2;3;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;11;580.25;0.022222222;0.044444444;0;0;Nov;3;2;1;2;Returning_Visitor;TRUE;FALSE
5;45;0;0;59;1.100.475;0;0.008391881;247.526.533;0;Nov;2;5;4;2;Returning_Visitor;TRUE;TRUE
5;152.5;0;0;15;2.911.666.667;0;0.02;0;0;Dec;4;1;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;3;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;12;440.75;0;0.041666667;0;0;Dec;2;2;6;1;Returning_Visitor;TRUE;FALSE
1;20;1;115;50;1.404.459.091;0.013;0.044;0;0;Dec;2;2;2;2;Returning_Visitor;TRUE;FALSE
8;2.880.875;0;0;20;3.269.277.778;0.033333333;0.059464286;0;0;Dec;3;2;1;1;Returning_Visitor;TRUE;FALSE
5;925.625;0;0;2;99.5;0;0.022222222;0;0;Nov;2;2;1;8;New_Visitor;TRUE;TRUE
1;65.5;1;0;82;5.316.459.524;0.005;0.01125;7.725.951.671;0;Nov;1;1;9;3;Returning_Visitor;TRUE;TRUE
0;0;0;0;5;368;0;0.016666667;0;0;Dec;4;1;2;1;Returning_Visitor;TRUE;FALSE
2;44.5;0;0;137;7.012.266.796;0.008321168;0.01964546;0;0;Nov;1;1;1;10;Returning_Visitor;TRUE;TRUE
2;50;0;0;24;602.25;0;0.003846154;0;0;Nov;2;2;1;2;Returning_Visitor;TRUE;FALSE
2;34;0;0;35;1.907.135.417;0.006944444;0.021993464;6.425.350.176;0;Dec;2;2;1;10;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;1;1;6;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;11;115.25;0.027272727;0.045454545;0;0;Nov;3;2;9;10;New_Visitor;TRUE;FALSE
0;0;0;0;8;204.75;0;0.033333333;0;0;Dec;1;1;1;1;Returning_Visitor;TRUE;FALSE
2;33.5;0;0;8;556;0;0.015151515;0;0;Dec;2;2;1;2;New_Visitor;TRUE;FALSE
1;5;2;66.5;64;1.716.583.333;0.012121212;0.019444444;0;0;Nov;4;2;1;2;Returning_Visitor;TRUE;FALSE
1;2;0;0;61;1.335.737.854;0;0.002;2.015.710.234;0;Nov;4;4;1;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;28;6.909.583.333;0;0.022857143;0;0;Nov;2;2;6;2;Returning_Visitor;TRUE;FALSE
13;3.319.833.333;5;128;202;8.217.678.753;0.001904762;0.013668745;3.651.726.351;0;Nov;2;2;3;10;Returning_Visitor;TRUE;TRUE
0;0;2;157.5;35;5.999.808.333;0.005405405;0.027207207;0;0;Dec;2;2;4;1;Returning_Visitor;TRUE;FALSE
8;1.977.083.333;6;1.305.166.667;35;1.359.771.429;0.004761905;0.018611111;3.498.992.634;0;Nov;3;2;1;11;Returning_Visitor;TRUE;FALSE
1;3;2;34;41;1.021.519.444;0.009302326;0.017829457;0;0;Dec;1;2;3;2;New_Visitor;TRUE;FALSE
2;49.7;1;0;64;1.991.822.567;0.014830918;0.022398206;2.174.053.053;0;Nov;1;1;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;2;2;3;1;Other;TRUE;FALSE
7;121;0;0;16;589.875;0;0.00952381;0;0;Dec;2;6;1;2;Returning_Visitor;TRUE;FALSE
9;9.045.833.333;4;83.5;132;409.615.859;0.012738095;0.022973065;8.960.747.931;0;Nov;3;2;3;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;7;723;0;0.028571429;3.290.611.766;0;Dec;2;2;4;1;Returning_Visitor;TRUE;TRUE
4;1.025.555.556;2;79.5;133;3.713.580.105;0.003381995;0.015889736;2.803.795.985;0;Nov;3;2;1;6;Returning_Visitor;TRUE;FALSE
1;43;0;0;26;8.343.611.111;0.016;0.019666667;2.521.523.293;0;Dec;1;1;1;10;Returning_Visitor;TRUE;FALSE
0;0;0;0;19;521.925;0.010526316;0.029824561;0;0;Dec;3;2;6;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;23;1.544.595.238;0.058550725;0.092944664;0;0;Nov;3;2;8;13;Returning_Visitor;TRUE;FALSE
0;0;6;7.795.833.333;423;1.708.623.424;0.006293706;0.02159902;0.25272174;0;Nov;2;2;7;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;1.803.666.667;0.082142857;0.08;0;0;Dec;2;5;1;8;Returning_Visitor;TRUE;FALSE
4;52.5;0;0;11;463.5;0;0.007692308;0;0;Nov;3;2;6;11;New_Visitor;TRUE;FALSE
0;0;0;0;32;2632.7;0.00625;0.013541667;0;0;Nov;1;1;1;3;Returning_Visitor;TRUE;FALSE
8;3.957.083.333;4;182.8;46;1.461.725;0.003773585;0.014375562;1.390.010.917;0;Nov;1;1;3;3;Returning_Visitor;TRUE;TRUE
1;38.5;0;0;6;197.75;0;0.04;0;0;Dec;1;1;2;8;New_Visitor;TRUE;FALSE
1;20;2;39.5;156;8.613.257.312;0.006289308;0.015117319;0;0;Nov;1;1;1;2;Returning_Visitor;TRUE;FALSE
4;87;5;242.75;61;4.081.041.667;0;0.019375;0;0;Nov;2;5;6;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;21;1.088.866.667;0;0.010526316;161.585.582;0;Nov;3;2;1;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;2;2;6;13;Returning_Visitor;TRUE;FALSE
10;396.960.452;6;1.688.333.333;280;9.247.383.869;0.003424658;0.016184197;7.983.438.638;0;Nov;2;2;7;2;Returning_Visitor;TRUE;FALSE
10;1.753.333.333;0;0;88;2.638.244.429;0.004395604;0.022464739;827.583.441;0;Nov;1;1;8;10;Returning_Visitor;TRUE;FALSE
2;90;1;48.5;40;3.789.583.333;0;0.023170732;0;0;Dec;2;2;4;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;375;0;0.04;0;0;Nov;1;1;3;10;Returning_Visitor;TRUE;FALSE
14;3.521.071.429;2;759;64;3.660.342.875;0.014155251;0.023835616;9.641.067.457;0;Nov;3;2;3;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;68;2.614.209.722;0;0.006942149;0;0;Nov;2;2;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;39;1.020.013.889;0.005405405;0.014226044;0;0;Dec;3;2;7;1;Returning_Visitor;TRUE;FALSE
1;64.5;0;0;32;1.443.641.667;0;0.010784314;1.112.629.939;0;Nov;2;2;1;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;8;480;0;0.028571429;141.374.752;0;Nov;1;1;2;3;New_Visitor;TRUE;TRUE
0;0;0;0;31;828.25;0.012903226;0.030107527;0;0;Nov;2;2;9;2;New_Visitor;TRUE;FALSE
16;3.011.369.048;4;886.5;78;509.741.833;0.014132104;0.030390424;7.296.889.074;0;Nov;3;2;2;2;Returning_Visitor;TRUE;TRUE
1;0;2;10;69;1.310.636.905;0.010869565;0.032793149;0;0;Nov;2;3;1;3;Returning_Visitor;TRUE;FALSE
4;1.844.583.333;1;8.166.666.667;44;1.398.390.775;0.017391304;0.026402848;1.057.361.945;0;Nov;1;2;3;1;Returning_Visitor;TRUE;FALSE
7;7.408.333.333;1;3;197;2.915.571.429;0;0.005025126;1.573.423.226;0;Nov;2;2;3;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;50;3.002.902.778;0.002083333;0.013611111;0;0;Nov;2;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;2;28.75;82;2.375.114.286;0.007058824;0.031764706;0;0;Nov;2;2;1;1;Returning_Visitor;TRUE;FALSE
3;875;0;0;34;7.807.916.667;0;0.015675676;0;0;Dec;4;2;3;2;Returning_Visitor;TRUE;FALSE
11;250.25;0;0;169;8.276.292.565;0.002406417;0.016051967;8.174.728.678;0;Nov;4;1;1;8;Returning_Visitor;TRUE;FALSE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;4;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;77.5;0.1;0.08;0;0;Nov;3;2;4;11;Returning_Visitor;TRUE;FALSE
0;0;2;6;7;162.625;0;0.022222222;0;0;Nov;2;2;1;2;Returning_Visitor;TRUE;FALSE
12;2.528.125;4;78.5;100;4.597.124.242;0.00925181;0.028496768;2.638.074.656;0;Nov;1;1;1;10;Returning_Visitor;TRUE;TRUE
9;965.5;0;0;30;1.895.133.333;0.005405405;0.011186186;0;0;Dec;3;2;3;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;42;2.872.125;0.0025;0.025777778;0;0;Nov;2;2;1;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;16;1902.25;0.00625;0.016666667;0;0;Nov;2;4;6;2;New_Visitor;TRUE;FALSE
3;106.5;2;49.5;29;1.433.634.921;0.008064516;0.018932412;0;0;Nov;3;2;4;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;23;709.75;0.029166667;0.043055556;0;0;Nov;2;2;1;2;Returning_Visitor;TRUE;FALSE
6;1.155.833.333;0;0;30;1.076.958.333;0;0.022857143;103.889.438;0;Nov;2;2;4;3;Returning_Visitor;TRUE;TRUE
2;242.5;0;0;59;5.004.229.167;0.006779661;0.034387947;0;0;Dec;2;5;3;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;12;337;0;0.006666667;1.937.005.896;0;Dec;2;5;4;1;Returning_Visitor;TRUE;TRUE
5;4.897.619.048;1;65;40;11.595.671;0;0.016324111;1.248.912.129;0;Dec;1;1;4;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;2;27.May;0;0.1;0;0;Nov;2;2;1;1;Returning_Visitor;TRUE;FALSE
8;222.75;3;15.75;61;1.749.842.262;0.015196078;0.02894958;0;0;Nov;1;1;1;3;Returning_Visitor;TRUE;FALSE
9;2.306.666.667;0;0;66;2178.85;0.003555556;0.010977778;1.173.221.807;0;Nov;2;2;3;2;Returning_Visitor;TRUE;TRUE
0;0;2;207.25;114;3788.8;0.003478261;0.010434783;1.795.451.001;0;Dec;2;2;3;2;Returning_Visitor;TRUE;FALSE
1;70.5;0;0;12;5.415.357.143;0;0.008333333;1.157.819.471;0;Nov;2;5;3;2;New_Visitor;TRUE;TRUE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;2;4;1;1;Returning_Visitor;TRUE;FALSE
3;22;0;0;15;259.75;0;0.010416667;8.880.448.992;0;Dec;2;2;1;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;27;799.375;0.007407407;0.027601411;0;0;Dec;3;2;2;1;Returning_Visitor;TRUE;FALSE
1;31.May;0;0;3;3.283.333.333;0;0.05;0;0;Dec;2;2;9;2;New_Visitor;TRUE;FALSE
8;105;1;24.May;70;5.778.966.667;0.005921856;0.023453364;0;0;Nov;2;2;1;8;Returning_Visitor;TRUE;FALSE
0;0;0;0;24;743.75;0;0.016666667;0;0;Dec;2;2;2;2;New_Visitor;TRUE;FALSE
2;9;1;0;106;6.617.791.228;0.009047619;0.026412307;1.777.492.546;0;Nov;3;2;1;1;Returning_Visitor;TRUE;TRUE
0;0;2;65.5;4;71.5;0;0.033333333;0;0;Nov;2;2;1;11;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;0;0.2;0.2;0;0;Nov;3;2;4;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;5;62.75;0;0.04;0;0;Dec;2;2;6;2;Returning_Visitor;TRUE;FALSE
6;1.497.619.048;3;267.25;120;3.934.201.024;0.002459016;0.023646;8.788.976.395;0;Nov;2;2;4;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;41;4.373.847.619;0.00232288;0.033787661;0;0;Dec;2;5;1;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;18;559;0.047058824;0.098039216;0;0;Nov;1;1;4;1;Returning_Visitor;TRUE;FALSE
7;135.2;5;4.303.333.333;68;3.974.534.501;0.013513514;0.019008442;0;0;Nov;3;2;1;13;Returning_Visitor;TRUE;FALSE
1;43.5;0;0;79;2.006.834.416;0.002531646;0.006439185;0;0;Nov;3;3;1;3;Returning_Visitor;TRUE;FALSE
0;0;1;29.May;7;1.035.208.333;0;0.002777778;0;0;Nov;3;2;8;1;Returning_Visitor;TRUE;FALSE
4;140.475;1;0;48;1.252.561.414;0.014038462;0.024738632;0;0;Nov;3;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;4;4.780.333.333;0.05;0.047619048;0;0;Nov;1;1;3;2;Returning_Visitor;TRUE;FALSE
5;140.8;4;254.75;61;1.740.052.778;0.007179487;0.023796204;1.462.413.644;0;Nov;2;2;2;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;10;2.420.833.333;0;0.046666667;0;0;Nov;2;4;7;6;Returning_Visitor;TRUE;FALSE
5;200.5;2;390;32;9.045.666.667;0.009009009;0.025405405;0;0;Dec;1;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;25;686.5;0.016;0.032;0;0;Dec;2;2;7;1;Returning_Visitor;TRUE;FALSE
21;1.079.184.314;4;176.5;67;2.162.840.879;0.007407407;0.018259847;0.548811351;0;Nov;3;2;1;11;Returning_Visitor;TRUE;FALSE
1;21;0;0;31;1998.25;0.01010101;0.037373737;0;0;Nov;2;2;1;2;Returning_Visitor;TRUE;FALSE
6;8.154.166.667;0;0;23;8.080.416.667;0.000833333;0.044166667;0;0;Dec;2;2;7;8;Returning_Visitor;TRUE;FALSE
0;0;0;0;23;9.012.666.667;0;0.017391304;0;0;Dec;1;1;1;2;New_Visitor;TRUE;FALSE
2;53.5;0;0;13;2.873.333.333;0;0.013333333;0;0;Nov;2;2;1;6;New_Visitor;TRUE;FALSE
0;0;0;0;49;1.768.980.303;0;0.004166667;90.847.678;0;Nov;3;2;4;11;Returning_Visitor;TRUE;TRUE
4;302;0;0;29;675.375;0;0.001333333;0;0;Dec;2;2;1;6;Returning_Visitor;TRUE;FALSE
1;0;0;0;56;2.627.756.494;0.021052632;0.025044663;0;0;Nov;3;2;1;2;Returning_Visitor;TRUE;TRUE
2;36.5;0;0;47;107.331.002;0.004787234;0.029749907;0;0;Nov;1;1;1;3;Returning_Visitor;TRUE;FALSE
2;105.75;0;0;19;1.124.888.889;0.010526316;0.028229665;0;0;Nov;3;2;9;2;Returning_Visitor;TRUE;FALSE
1;56.5;1;41.5;87;2.504.870.761;0.019555912;0.036429937;0;0;Nov;1;2;1;11;Returning_Visitor;TRUE;FALSE
3;54.5;0;0;67;2.891.744.571;0.013235294;0.023901833;0;0;Nov;3;2;1;13;Returning_Visitor;TRUE;FALSE
0;0;2;1368;26;6.508.083.333;0;0.014285714;0;0;Nov;1;1;1;2;Returning_Visitor;TRUE;TRUE
1;65.5;0;0;2;99;0.033333333;0.066666667;0;0;Nov;4;2;1;8;New_Visitor;TRUE;FALSE
0;0;0;0;15;729;0;0.033333333;0;0;Nov;3;2;1;8;New_Visitor;TRUE;FALSE
0;0;2;21;17;1.907.083.333;0.022222222;0.039259259;0;0;Nov;3;2;1;13;Returning_Visitor;TRUE;FALSE
1;34.5;0;0;10;2.770.357.143;0;0.002777778;0;0;Dec;1;1;8;8;New_Visitor;TRUE;FALSE
0;0;1;59.5;37;9.256.666.667;0;0.007894737;0;0;Nov;3;2;4;2;Returning_Visitor;TRUE;FALSE
17;8.568.333.333;0;0;78;4.716.572.619;0.011494253;0.026155811;0;0;Dec;3;2;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;12;292.875;0;0.028333333;0;0;Nov;4;2;3;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;21;4.768.666.667;0.00952381;0.034126984;0;0;Nov;3;2;1;2;Returning_Visitor;TRUE;FALSE
4;1.925.714.286;8;1.193.125;146;8.150.556.716;0.001290323;0.01127957;1.842.913.617;0;Nov;2;4;4;2;Returning_Visitor;TRUE;FALSE
1;3;0;0;11;1.046.666.667;0.005555556;0.025;0;0;Nov;3;2;1;10;Returning_Visitor;TRUE;FALSE
1;30.May;0;0;324;1.421.363.652;0.002063983;0.010072239;4.485.584.737;0;Nov;2;2;9;1;Returning_Visitor;TRUE;TRUE
3;86.5;0;0;30;2.623.916.667;0.006666667;0.007619048;2.300.194.502;0;Dec;2;5;1;2;New_Visitor;TRUE;TRUE
0;0;0;0;2;34.5;0;0.1;0;0;Nov;2;2;3;3;Returning_Visitor;TRUE;FALSE
5;526.85;4;143.25;266;9.770.812.093;0.007348856;0.024720163;0.245152903;0;Nov;2;4;4;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;3;34;0;0.066666667;0;0;Dec;2;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;14;208.9;0;0.014285714;0;0;Nov;1;8;4;11;Returning_Visitor;TRUE;FALSE
2;55.5;0;0;2;26;0;0.06;0;0;Dec;1;2;9;3;Returning_Visitor;TRUE;TRUE
2;56.5;0;0;12;5.448.333.333;0;0.007142857;3.138.886.179;0;Dec;1;2;1;2;Other;TRUE;FALSE
0;0;0;0;68;1.806.166.667;0.004411765;0.027941176;0;0;Nov;2;2;2;13;Returning_Visitor;TRUE;FALSE
6;4.462.380.952;3;94;23;8.667.071.429;0.007142857;0.020522573;6.786.958.937;0;Nov;3;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;72.25;0.114285714;0.142857143;0;0;Dec;1;1;4;3;Returning_Visitor;TRUE;FALSE
4;1.111.666.667;2;25.75;16;4.119.375;0.00952381;0.00952381;0;0;Nov;3;2;8;2;New_Visitor;TRUE;FALSE
0;0;4;758.5;23;1.133.333.333;0.008;0.020266667;1.236.126.667;0;Dec;3;2;6;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;99.75;0;0.028571429;0;0;Dec;8;2;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;56;2.354.958.333;0;0.018571429;0;0;Nov;2;2;3;2;New_Visitor;TRUE;FALSE
0;0;0;0;10;385;0;0.022222222;0;0;Dec;2;2;3;2;New_Visitor;TRUE;FALSE
0;0;1;5;89;2.744.541.071;0.003370787;0.015636704;0;0;Nov;3;2;6;10;Returning_Visitor;TRUE;FALSE
9;4.442.847.222;0;0;534;1.850.412.621;0.010856514;0.023309001;254.795.624;0;Nov;2;2;3;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;2;54;0;0.033333333;0;0;Nov;1;1;5;10;Returning_Visitor;TRUE;FALSE
5;2.188.333.333;3;54;28;1.430.854.167;0.018823529;0.022957516;9.509.492.485;0;Dec;3;2;1;2;Returning_Visitor;TRUE;FALSE
4;793.5;0;0;61;2.440.473.611;0.00625;0.014867424;1.258.179.402;0;Nov;3;2;9;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;15;263.25;0.013333333;0.04;0;0;Nov;1;1;3;10;Returning_Visitor;TRUE;FALSE
12;394.1;0;0;30;917.25;0;0.005405405;0;0;Nov;2;2;1;2;New_Visitor;TRUE;TRUE
0;0;0;0;1;0;0.2;0.2;0;0;Dec;1;1;4;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;14;289.625;0;0.028571429;0;0;Nov;2;2;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;13;135.875;0.030769231;0.076923077;0;0;Nov;1;2;1;1;Returning_Visitor;TRUE;FALSE
4;49;0;0;17;2.837.916.667;0;0.030952381;0;0;Dec;2;2;1;13;Returning_Visitor;TRUE;FALSE
0;0;0;0;55;4156.9;0.018787879;0.05352381;0;0;Nov;2;2;1;1;Returning_Visitor;TRUE;FALSE
5;613.5;0;0;470;141.298.808;0;0.00362107;1.338.149.414;0;Nov;4;2;9;2;Returning_Visitor;TRUE;TRUE
5;1.399.833.333;0;0;27;6.778.833.333;0;0.006060606;0;0;Dec;1;2;1;2;New_Visitor;TRUE;FALSE
0;0;0;0;21;1.051.166.667;0;0.00952381;1.414.084.367;0;Nov;1;8;2;6;New_Visitor;TRUE;TRUE
0;0;0;0;18;706.05;0.006666667;0.044938272;0;0;Nov;1;8;1;11;Returning_Visitor;TRUE;FALSE
9;3.202.708.333;2;2.983.333.333;51;1.788.370.821;0.016969697;0.014709835;821.617.792;0;Nov;3;2;3;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;11;2.512.916.667;0;0.011111111;0;0;Nov;3;2;2;11;Returning_Visitor;TRUE;FALSE
2;7;0;0;56;6.567.681.818;0;0.006941639;0;0;Nov;3;2;1;1;Returning_Visitor;TRUE;FALSE
2;21.25;0;0;33;9.686.444.444;0.019191919;0.023480257;0;0;Nov;3;2;1;8;Returning_Visitor;TRUE;FALSE
1;5;2;17;126;5.276.227.193;0.011548556;0.033933258;0;0;Dec;2;2;9;1;Returning_Visitor;TRUE;FALSE
7;8.627.777.778;2;21;80;2.170.286.706;0.003571429;0.021527778;2.576.598.645;0;Nov;3;2;1;10;Returning_Visitor;TRUE;TRUE
3;155.75;1;0;62;2.038.772.727;0.007070707;0.0254662;1.760.269.465;0;Nov;2;4;1;10;Returning_Visitor;TRUE;FALSE
3;1115.5;0;0;21;1.469.666.667;0.008695652;0.014492754;0;0;Nov;1;1;1;8;Returning_Visitor;TRUE;FALSE
2;144.5;0;0;7;416.5;0.044444444;0.031111111;0;0;Nov;3;2;3;8;Returning_Visitor;TRUE;FALSE
0;0;0;0;15;612;0;0.013333333;0;0;Nov;1;2;8;2;Returning_Visitor;TRUE;FALSE
7;2.228.166.667;1;0;22;1032.75;0;0.019230769;1.698.117.776;0;Nov;2;2;2;10;Returning_Visitor;TRUE;FALSE
8;130.7;0;0;3;87.5;0;0.022222222;0;0;Nov;2;2;1;3;New_Visitor;TRUE;FALSE
3;84.5;0;0;6;53.375;0.05;0.035;0;0;Nov;1;1;3;10;Returning_Visitor;TRUE;FALSE
0;0;2;59.5;43;760.875;0.018412698;0.036790123;0;0;Dec;4;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;27;630.75;0.016;0.02;0;0;Nov;2;2;3;1;Returning_Visitor;TRUE;FALSE
2;87.5;0;0;29;1.352.133.333;0;0.025287356;3.460.160.214;0;Nov;3;2;6;2;Returning_Visitor;TRUE;TRUE
0;0;0;0;8;158.25;0;0.003571429;0;0;Nov;1;8;4;11;Returning_Visitor;TRUE;FALSE
0;0;0;0;22;4.646.583.333;0.018181818;0.034090909;0;0;Nov;1;1;4;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;57;2.167.126.924;0.008181818;0.017137357;12.360.043;0;Nov;3;2;3;1;Returning_Visitor;TRUE;TRUE
7;1.334.666.667;4;46.5;26;1.357.833.333;0;0.018487395;1.826.940.096;0;Nov;3;2;9;2;New_Visitor;TRUE;TRUE
0;0;0;0;1;0;0.2;0.2;0;0;Nov;2;5;1;1;Returning_Visitor;TRUE;FALSE
3;150.75;1;14;13;308.5;0;0.0125;0;0;Dec;2;2;5;2;New_Visitor;TRUE;FALSE
0;0;0;0;18;2.114.166.667;0.033333333;0.061111111;0;0;Nov;2;2;5;3;Returning_Visitor;TRUE;FALSE
1;21;0;0;81;2.930.722.222;0.003658537;0.018943089;0;0;Nov;2;2;3;1;Returning_Visitor;TRUE;TRUE
9;183.3;2;34;45;2.904.922.294;0;0.011870748;0;0;Dec;1;1;1;8;Returning_Visitor;TRUE;FALSE
0;0;0;0;28;9.124.348.485;0;0.026839827;0;0;Nov;2;2;7;2;Returning_Visitor;TRUE;FALSE
8;1.942.916.667;5;759.5;23;129.135.119;0.013131313;0.020454545;4.167.776.195;0;Dec;3;3;1;2;Returning_Visitor;TRUE;FALSE
0;0;1;5;27;1.095.658.333;0.017857143;0.01547619;6.073.155.753;0;Nov;1;1;1;10;Returning_Visitor;TRUE;TRUE
16;2.303.263.889;1;0;86;2.351.834.722;0.002061856;0.020836197;0.335232374;0;Dec;2;2;4;10;Returning_Visitor;TRUE;FALSE
0;0;1;22;40;1.284.569.048;0.00625;0.019791667;0;0;Nov;1;1;9;2;Returning_Visitor;TRUE;TRUE
1;131.5;5;464.875;19;6.608.039.683;0.002173913;0.008038828;0;0;Nov;3;2;2;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;15;428;0;0.014285714;8.913.481.061;0;Nov;1;8;3;6;Returning_Visitor;TRUE;TRUE
2;190.75;0;0;36;1.604.791.667;0;0.012719298;0;0;Dec;3;2;1;2;Returning_Visitor;TRUE;FALSE
2;3.283.333.333;0;0;16;8.776.666.667;0.004166667;0.020208333;0;0;Nov;3;2;6;6;Returning_Visitor;TRUE;FALSE
3;2.233.333.333;2;19.75;37;1.118.987.027;0.003252033;0.018958927;0;0;Nov;2;2;1;2;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;242.75;0.014285714;0.047619048;0;0;Nov;3;2;3;11;Returning_Visitor;TRUE;FALSE
0;0;0;0;55;9.463.636.364;0.010909091;0.025454545;0;0;Nov;2;2;6;1;Returning_Visitor;TRUE;FALSE
1;13;0;0;52;1.380.166.667;0.007692308;0.023076923;2.110.579.025;0;Nov;2;2;3;3;Returning_Visitor;TRUE;FALSE
0;0;0;0;17;532.75;0.013333333;0.046666667;0;0;Dec;1;1;3;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;10;228;0;0.06;0;0;Nov;2;10;1;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;7;108.25;0;0.028571429;0;0;Dec;2;2;7;2;New_Visitor;TRUE;FALSE
1;142.5;1;48.5;9;733.25;0;0.018181818;0;0;Dec;1;1;8;2;New_Visitor;TRUE;FALSE
0;0;0;0;84;4.894.851.299;0.002682927;0.028446662;0;0;Nov;2;2;3;1;Returning_Visitor;TRUE;TRUE
0;0;0;0;15;2.429.166.667;0.006666667;0.006666667;0;0;Nov;3;2;1;11;Returning_Visitor;TRUE;FALSE
5;44.75;3;51.5;107;3.074.852.778;0.015454545;0.026239965;0;0;Nov;2;2;3;1;Returning_Visitor;TRUE;FALSE
0;0;0;0;15;618.25;0;0.026666667;0;0;Dec;2;2;7;8;New_Visitor;TRUE;FALSE
1;30.May;0;0;16;374.5;0.029411765;0.03627451;0;0;Nov;3;2;3;1;Returning_Visitor;TRUE;FALSE
4;207.5;0;0;2;56.5;0;0.02;0;0;Dec;3;2;2;2;New_Visitor;TRUE;FALSE
0;0;2;21;43;1.825.557.143;0;0.018115942;0;0;Nov;2;6;1;2;Returning_Visitor;TRUE;FALSE
12;152.75;6;1024.25;127;3.247.644.636;0.008844998;0.017025608;3.385.339.122;0;Nov;3;1;1;2;Returning_Visitor;TRUE;TRUE
